FinancialYear,Attributes,FinancialData,YearofReport
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,60234000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9136000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,916000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,199581000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,24551000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,133075000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-22713000000,2016-01-31
FI2016Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1565000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,194012000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,297000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,60714000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,9136000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,1014000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,192998000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,22214000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,120866000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,-18867000000,2016-01-31
FI2015Q4,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,-1362000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,14254000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,2132000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,241000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,0,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,2000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,14252000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,2946000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,14679000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-5586000000,2016-01-31
FD2014Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-160000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,8629000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-3221000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,177000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,0,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,25000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,8604000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,3001000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,13826000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-5177000000,2016-01-31
FD2015Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-2000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,6485000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-3434000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-480000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,0,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-98000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,6583000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,2337000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,12209000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-3846000000,2016-01-31
FD2016Q4YTD,StockholdersEquityPeriodIncreaseDecrease,-203000000,2016-01-31
FI2015Q4,SubordinatedDebt,25119000000,2016-01-31
FI2015Q4,SubordinatedDebt,137000000,2016-01-31
FI2015Q4,SubordinatedDebt,639000000,2016-01-31
FI2015Q4,SubordinatedDebt,25758000000,2016-01-31
FI2015Q4,SubordinatedDebt,7927000000,2016-01-31
FI2015Q4,SubordinatedDebt,989000000,2016-01-31
FI2015Q4,SubordinatedDebt,8916000000,2016-01-31
FI2016Q4,SubordinatedDebt,26794000000,2016-01-31
FI2016Q4,SubordinatedDebt,135000000,2016-01-31
FI2016Q4,SubordinatedDebt,0,2016-01-31
FI2016Q4,SubordinatedDebt,26794000000,2016-01-31
FI2016Q4,SubordinatedDebt,6500000000,2016-01-31
FI2016Q4,SubordinatedDebt,167000000,2016-01-31
FI2016Q4,SubordinatedDebt,6667000000,2016-01-31
FD2016Q4YTD,TaxCreditCarryforwardExpirationDate,2036-12-31,2016-01-31
FI2015Q4,TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,0.04,2016-01-31
FI2015Q4,TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,0.04,2016-01-31
FI2016Q4,TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,0.04,2016-01-31
FI2016Q4,TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,0.04,2016-01-31
FI2015Q4,TierOneLeverageCapitalToAverageAssets,0.0937,2016-01-31
FI2015Q4,TierOneLeverageCapitalToAverageAssets,0.0937,2016-01-31
FI2015Q4,TierOneLeverageCapitalToAverageAssets,0.0801,2016-01-31
FI2015Q4,TierOneLeverageCapitalToAverageAssets,0.0801,2016-01-31
FI2016Q4,TierOneLeverageCapitalToAverageAssets,0.0895,2016-01-31
FI2016Q4,TierOneLeverageCapitalToAverageAssets,0.0895,2016-01-31
FI2016Q4,TierOneLeverageCapitalToAverageAssets,0.0771,2016-01-31
FI2016Q4,TierOneLeverageCapitalToAverageAssets,0.0771,2016-01-31
FI2015Q4,TierOneRiskBasedCapital,164584000000,2016-01-31
FI2015Q4,TierOneRiskBasedCapital,164584000000,2016-01-31
FI2015Q4,TierOneRiskBasedCapital,126901000000,2016-01-31
FI2015Q4,TierOneRiskBasedCapital,126901000000,2016-01-31
FI2016Q4,TierOneRiskBasedCapital,171364000000,2016-01-31
FI2016Q4,TierOneRiskBasedCapital,171364000000,2016-01-31
FI2016Q4,TierOneRiskBasedCapital,132225000000,2016-01-31
FI2016Q4,TierOneRiskBasedCapital,132225000000,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.06,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.06,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.07125,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.06625,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1303,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1263,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1153,2016-01-31
FI2015Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1060,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1344,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1282,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1156,2016-01-31
FI2016Q4,TierOneRiskBasedCapitalToRiskWeightedAssets,0.1081,2016-01-31
FI2016Q4,TimeDepositMaturitiesAfterYearFive,4485000000,2016-01-31
FI2016Q4,TimeDepositMaturitiesYearFive,2149000000,2016-01-31
FI2016Q4,TimeDepositMaturitiesYearFour,2504000000,2016-01-31
FI2016Q4,TimeDepositMaturitiesYearOne,85427000000,2016-01-31
FI2016Q4,TimeDepositMaturitiesYearThree,3742000000,2016-01-31
FI2016Q4,TimeDepositMaturitiesYearTwo,9584000000,2016-01-31
FI2015Q4,TimeDeposits,98500000000,2016-01-31
FI2016Q4,TimeDeposits,107891000000,2016-01-31
FI2015Q4,TimeDeposits100000OrMore,48900000000,2016-01-31
FI2015Q4,TimeDeposits100000OrMore,9500000000,2016-01-31
FI2016Q4,TimeDeposits100000OrMore,46654000000,2016-01-31
FI2016Q4,TimeDeposits100000OrMore,11600000000,2016-01-31
FI2015Q4,TimeDepositsAtOrAboveFDICInsuranceLimit,43000000000,2016-01-31
FI2015Q4,TimeDepositsAtOrAboveFDICInsuranceLimit,9500000000,2016-01-31
FI2016Q4,TimeDepositsAtOrAboveFDICInsuranceLimit,42000000000,2016-01-31
FI2016Q4,TimeDepositsAtOrAboveFDICInsuranceLimit,11600000000,2016-01-31
FD2014Q4YTD,TradingGainsLosses,1161000000,2016-01-31
FD2015Q4YTD,TradingGainsLosses,614000000,2016-01-31
FD2016Q4YTD,TradingGainsLosses,834000000,2016-01-31
FI2015Q4,TradingSecurities,28367000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,15010000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,13357000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,700000000,2016-01-31
FI2015Q4,TradingSecurities,35116000000,2016-01-31
FI2015Q4,TradingSecurities,1005000000,2016-01-31
FI2015Q4,TradingSecurities,346000000,2016-01-31
FI2015Q4,TradingSecurities,7909000000,2016-01-31
FI2015Q4,TradingSecurities,101000000,2016-01-31
FI2015Q4,TradingSecurities,20619000000,2016-01-31
FI2015Q4,TradingSecurities,1667000000,2016-01-31
FI2015Q4,TradingSecurities,3469000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,5000000,2016-01-31
FI2015Q4,TradingSecurities,407000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,343000000,2016-01-31
FI2015Q4,TradingSecurities,56000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,8000000,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,0,2016-01-31
FI2015Q4,TradingSecurities,63890000000,2016-01-31
FI2015Q4,TradingSecurities,1005000000,2016-01-31
FI2015Q4,TradingSecurities,689000000,2016-01-31
FI2015Q4,TradingSecurities,7965000000,2016-01-31
FI2015Q4,TradingSecurities,15111000000,2016-01-31
FI2015Q4,TradingSecurities,20619000000,2016-01-31
FI2015Q4,TradingSecurities,1675000000,2016-01-31
FI2015Q4,TradingSecurities,16826000000,2016-01-31
FI2016Q4,TradingSecurities,35412000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,20462000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,14950000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,899000000,2016-01-31
FI2016Q4,TradingSecurities,37274000000,2016-01-31
FI2016Q4,TradingSecurities,1128000000,2016-01-31
FI2016Q4,TradingSecurities,501000000,2016-01-31
FI2016Q4,TradingSecurities,9481000000,2016-01-31
FI2016Q4,TradingSecurities,290000000,2016-01-31
FI2016Q4,TradingSecurities,20254000000,2016-01-31
FI2016Q4,TradingSecurities,2910000000,2016-01-31
FI2016Q4,TradingSecurities,2710000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,60000000,2016-01-31
FI2016Q4,TradingSecurities,346000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,309000000,2016-01-31
FI2016Q4,TradingSecurities,34000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,3000000,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,0,2016-01-31
FI2016Q4,TradingSecurities,73032000000,2016-01-31
FI2016Q4,TradingSecurities,1128000000,2016-01-31
FI2016Q4,TradingSecurities,810000000,2016-01-31
FI2016Q4,TradingSecurities,9515000000,2016-01-31
FI2016Q4,TradingSecurities,20752000000,2016-01-31
FI2016Q4,TradingSecurities,20254000000,2016-01-31
FI2016Q4,TradingSecurities,2913000000,2016-01-31
FI2016Q4,TradingSecurities,17660000000,2016-01-31
FI2015Q4,TradingSecuritiesPledgedAsCollateral,73396000000,2016-01-31
FI2015Q4,TradingSecuritiesPledgedAsCollateral,34700000000,2016-01-31
FI2015Q4,TradingSecuritiesPledgedAsCollateral,38700000000,2016-01-31
FI2016Q4,TradingSecuritiesPledgedAsCollateral,84603000000,2016-01-31
FI2016Q4,TradingSecuritiesPledgedAsCollateral,51400000000,2016-01-31
FI2016Q4,TradingSecuritiesPledgedAsCollateral,33200000000,2016-01-31
FD2015Q4YTD,TradingSecuritiesUnrealizedHoldingGainLoss,1000000000,2016-01-31
FD2016Q4YTD,TradingSecuritiesUnrealizedHoldingGainLoss,820000000,2016-01-31
FD2014Q4YTD,TransferOfPortfolioLoansAndLeasesToHeldForSale1,9849000000,2016-01-31
FD2015Q4YTD,TransferOfPortfolioLoansAndLeasesToHeldForSale1,90000000,2016-01-31
FD2016Q4YTD,TransferOfPortfolioLoansAndLeasesToHeldForSale1,306000000,2016-01-31
FD2014Q4YTD,TravelAndEntertainmentExpense,904000000,2016-01-31
FD2015Q4YTD,TravelAndEntertainmentExpense,692000000,2016-01-31
FD2016Q4YTD,TravelAndEntertainmentExpense,704000000,2016-01-31
FI2015Q4,TreasuryStockShares,389682664,2016-01-31
FI2016Q4,TreasuryStockShares,465702148,2016-01-31
FI2015Q4,TreasuryStockValue,18867000000,2016-01-31
FI2016Q4,TreasuryStockValue,22713000000,2016-01-31
FI2016Q4,UndistributedEarningsOfForeignSubsidiaries,2400000000,2016-01-31
FI2014Q4,UnrecognizedTaxBenefits,5002000000,2016-01-31
FI2015Q4,UnrecognizedTaxBenefits,4806000000,2016-01-31
FI2016Q4,UnrecognizedTaxBenefits,5029000000,2016-01-31
FD2015Q4YTD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,413000000,2016-01-31
FD2016Q4YTD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,127000000,2016-01-31
FD2015Q4YTD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,182000000,2016-01-31
FD2016Q4YTD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,84000000,2016-01-31
FD2015Q4YTD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,196000000,2016-01-31
FD2016Q4YTD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,284000000,2016-01-31
FD2015Q4YTD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,225000000,2016-01-31
FD2016Q4YTD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,177000000,2016-01-31
FD2015Q4YTD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,22000000,2016-01-31
FD2016Q4YTD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,27000000,2016-01-31
FI2016Q4,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,3200000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,296710000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,18047000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,27899000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,98904000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,34621000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,7378000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,43309000000,2016-01-31
FI2015Q4,UnusedCommitmentsToExtendCredit,0,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,319662000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,18840000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,28349000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,101895000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,33498000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,7833000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,41431000000,2016-01-31
FI2016Q4,UnusedCommitmentsToExtendCredit,16000000,2016-01-31
FI2014Q4,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,0,2016-01-31
FI2015Q4,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,0,2016-01-31
FI2016Q4,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,0,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,1939000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,364000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,472000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,779000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,124000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,191000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,1160000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,188000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,157000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,163000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,260000000,2016-01-31
FD2012Q4YTD,ValuationAllowancesAndReservesRecoveries,20000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,1901000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,322000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,396000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,776000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,137000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,161000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,1125000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,127000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,246000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,226000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,269000000,2016-01-31
FD2013Q4YTD,ValuationAllowancesAndReservesRecoveries,17000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,1779000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,349000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,369000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,673000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,136000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,146000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,1106000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,161000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,212000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,160000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,238000000,2016-01-31
FD2014Q4YTD,ValuationAllowancesAndReservesRecoveries,8000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,1562000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,325000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,252000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,424000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,37000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,134000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,1138000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,175000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,245000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,127000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,259000000,2016-01-31
FD2015Q4YTD,ValuationAllowancesAndReservesRecoveries,8000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,1727000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,325000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,263000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,428000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,38000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,128000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,1299000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,207000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,373000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,116000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,266000000,2016-01-31
FD2016Q4YTD,ValuationAllowancesAndReservesRecoveries,11000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,6160000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,1185000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,482000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,4134000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,305000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,54000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,13716000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,7556000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,4738000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,2818000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,14017000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,1516000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,8821000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,142000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,3349000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,166000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,23000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,7500000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,15629000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,1612000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,139000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,1473000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountAssets,1200000000,2016-01-31
FI2015Q4,VariableInterestEntityConsolidatedCarryingAmountLiabilities,6000000000,2016-01-31
FI2016Q4,VariableInterestEntityConsolidatedCarryingAmountLiabilities,6000000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,460000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,203000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,76000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,64000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,117000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,32037000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,213000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,6323000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,8956000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,3207000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,2458000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,47000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,1228000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,511000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,9094000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,10122000000,2016-01-31
FI2015Q4,VariableInterestEntityEntityMaximumLossExposureAmount,0,2016-01-31
